"","Date","JPM"
"1807","3/8/2013",44.529812
"1808","3/11/2013",44.778183
"1809","3/12/2013",44.600765
"1810","3/13/2013",44.494331
"1811","3/14/2013",45.239452
"1812","3/15/2013",44.370132
"1813","3/18/2013",43.917744
"1814","3/19/2013",43.642754
"1815","3/20/2013",43.571793
"1816","3/21/2013",42.888763
"1817","3/22/2013",43.270199
"1818","3/25/2013",43.039577
"1819","3/26/2013",43.146015
"1820","3/27/2013",42.374279
"1821","3/28/2013",42.099293
"1822","4/1/2013",42.427509
"1823","4/2/2013",42.826672
"1824","4/3/2013",41.818043
"1825","4/4/2013",42.389305
"1826","4/5/2013",42.764194
"1827","4/8/2013",43.362228
"1828","4/9/2013",43.451488
"1829","4/10/2013",43.960262
"1830","4/11/2013",44.013821
"1831","4/12/2013",43.746044
"1832","4/15/2013",42.782051
"1833","4/16/2013",43.281898
"1834","4/17/2013",41.764484
"1835","4/18/2013",41.6306
"1836","4/19/2013",42.157223
"1837","4/22/2013",42.264343
"1838","4/23/2013",42.996269
"1839","4/24/2013",43.48719
"1840","4/25/2013",43.737118
"1841","4/26/2013",43.630013
"1842","4/29/2013",43.66571
"1843","4/30/2013",43.746044
"1844","5/1/2013",42.853455
"1845","5/2/2013",42.915928
"1846","5/3/2013",42.460705
"1847","5/6/2013",43.005192
"1848","5/7/2013",43.86208
"1849","5/8/2013",44.415493
"1850","5/9/2013",43.772827
"1851","5/10/2013",43.701416
"1852","5/13/2013",44.335152
"1853","5/14/2013",44.835011
"1854","5/15/2013",45.602634
"1855","5/16/2013",45.495525
"1856","5/17/2013",46.682674
"1857","5/20/2013",46.673748
"1858","5/21/2013",47.325352
"1859","5/22/2013",47.869831
"1860","5/23/2013",47.619904
"1861","5/24/2013",47.896603
"1862","5/28/2013",48.735649
"1863","5/29/2013",48.798126
"1864","5/30/2013",49.646095
"1865","5/31/2013",48.726715
"1866","6/3/2013",48.637463
"1867","6/4/2013",48.235794
"1868","6/5/2013",47.334278
"1869","6/6/2013",47.753796
"1870","6/7/2013",48.441086
"1871","6/10/2013",48.521427
"1872","6/11/2013",47.744877
"1873","6/12/2013",47.468166
"1874","6/13/2013",48.35183
"1875","6/14/2013",47.423531
"1876","6/17/2013",48.066196
"1877","6/18/2013",48.298275
"1878","6/19/2013",47.798428
"1879","6/20/2013",46.843346
"1880","6/21/2013",46.379196
"1881","6/24/2013",45.450901
"1882","6/25/2013",46.486317
"1883","6/26/2013",46.861195
"1884","6/27/2013",47.441391
"1885","6/28/2013",47.120056
"1886","7/1/2013",46.852268
"1887","7/2/2013",47.472656
"1888","7/3/2013",47.445675
"1889","7/5/2013",48.542599
"1890","7/8/2013",49.180946
"1891","7/9/2013",49.35178
"1892","7/10/2013",49.297836
"1893","7/11/2013",49.576557
"1894","7/12/2013",49.42371
"1895","7/15/2013",49.35178
"1896","7/16/2013",49.459675
"1897","7/17/2013",49.693447
"1898","7/18/2013",50.682457
"1899","7/19/2013",50.493637
"1900","7/22/2013",50.853287
"1901","7/23/2013",50.95219
"1902","7/24/2013",50.916222
"1903","7/25/2013",50.799339
"1904","7/26/2013",50.394733
"1905","7/29/2013",50.07106
"1906","7/30/2013",49.747391
"1907","7/31/2013",50.107021
"1908","8/1/2013",50.835308
"1909","8/2/2013",50.790352
"1910","8/5/2013",50.439686
"1911","8/6/2013",49.891243
"1912","8/7/2013",49.720409
"1913","8/8/2013",49.297836
"1914","8/9/2013",49.019108
"1915","8/12/2013",48.632496
"1916","8/13/2013",48.812313
"1917","8/14/2013",48.686443
"1918","8/15/2013",47.913219
"1919","8/16/2013",47.913219
"1920","8/19/2013",46.600521
"1921","8/20/2013",46.861263
"1922","8/21/2013",46.4207
"1923","8/22/2013",46.942177
"1924","8/23/2013",47.041084
"1925","8/26/2013",46.573559
"1926","8/27/2013",45.494629
"1927","8/28/2013",45.47665
"1928","8/29/2013",45.584541
"1929","8/30/2013",45.431686
"1930","9/3/2013",45.971161
"1931","9/4/2013",46.636486
"1932","9/5/2013",46.852268
"1933","9/6/2013",47.256874
"1934","9/9/2013",47.5266
"1935","9/10/2013",48.254875
"1936","9/11/2013",47.886246
"1937","9/12/2013",46.969158
"1938","9/13/2013",47.283844
"1939","9/16/2013",47.778355
"1940","9/17/2013",47.733395
"1941","9/18/2013",48.021118
"1942","9/19/2013",47.4277
"1943","9/20/2013",47.472656
"1944","9/23/2013",46.267853
"1945","9/24/2013",45.242874
"1946","9/25/2013",46.483646
"1947","9/26/2013",46.654472
"1948","9/27/2013",46.969158
"1949","9/30/2013",46.474655
"1950","10/1/2013",46.717407
"1951","10/2/2013",47.179325
"1952","10/3/2013",47.043468
"1953","10/4/2013",47.704651
"1954","10/7/2013",46.943844
"1955","10/8/2013",46.074345
"1956","10/9/2013",45.96566
"1957","10/10/2013",47.56879
"1958","10/11/2013",47.559727
"1959","10/14/2013",47.740879
"1960","10/15/2013",47.378593
"1961","10/16/2013",48.909267
"1962","10/17/2013",49.099472
"1963","10/18/2013",49.180984
"1964","10/21/2013",49.153812
"1965","10/22/2013",48.565086
"1966","10/23/2013",47.777111
"1967","10/24/2013",47.532551
"1968","10/25/2013",47.795223
"1969","10/28/2013",47.713707
"1970","10/29/2013",47.758991
"1971","10/30/2013",47.641251
"1972","10/31/2013",46.681179
"1973","11/1/2013",47.559727
"1974","11/4/2013",47.134041
"1975","11/5/2013",47.052521
"1976","11/6/2013",47.188381
"1977","11/7/2013",46.780807
"1978","11/8/2013",48.873039
"1979","11/11/2013",48.99984
"1980","11/12/2013",48.882095
"1981","11/13/2013",49.036068
"1982","11/14/2013",49.271564
"1983","11/15/2013",49.697258
"1984","11/18/2013",50.485233
"1985","11/19/2013",50.856583
"1986","11/20/2013",50.811295
"1987","11/21/2013",51.82571
"1988","11/22/2013",52.043083
"1989","11/25/2013",52.215172
"1990","11/26/2013",51.780418
"1991","11/27/2013",52.061203
"1992","11/29/2013",51.82571
"1993","12/2/2013",51.608326
"1994","12/3/2013",51.499649
"1995","12/4/2013",51.798542
"1996","12/5/2013",50.55769
"1997","12/6/2013",50.775066
"1998","12/9/2013",51.18264
"1999","12/10/2013",51.354733
"2000","12/11/2013",50.784126
"2001","12/12/2013",51.001495
"2002","12/13/2013",50.874699
"2003","12/16/2013",51.101128
"2004","12/17/2013",50.467121
"2005","12/18/2013",51.843826
"2006","12/19/2013",51.834766
"2007","12/20/2013",52.260464
"2008","12/23/2013",52.749557
"2009","12/24/2013",52.758602
"2010","12/26/2013",52.713318
"2011","12/27/2013",52.658978
"2012","12/30/2013",52.486893
"2013","12/31/2013",52.966919
"2014","1/2/2014",53.067211
"2015","1/3/2014",53.47744
"2016","1/6/2014",53.787407
"2017","1/7/2014",53.16748
"2018","1/8/2014",53.668892
"2019","1/9/2014",53.568619
"2020","1/10/2014",53.322464
"2021","1/13/2014",52.602261
"2022","1/14/2014",52.638729
"2023","1/15/2014",54.234119
"2024","1/16/2014",53.778294
"2025","1/17/2014",52.97604
"2026","1/21/2014",53.030731
"2027","1/22/2014",52.501987
"2028","1/23/2014",51.48093
"2029","1/24/2014",50.222847
"2030","1/27/2014",50.222847
"2031","1/28/2014",50.815426
"2032","1/29/2014",50.623985
"2033","1/30/2014",51.052448
"2034","1/31/2014",50.468998
"2035","2/3/2014",49.511765
"2036","2/4/2014",50.095222
"2037","2/5/2014",50.332245
"2038","2/6/2014",51.490047
"2039","2/7/2014",51.61768
"2040","2/10/2014",51.727085
"2041","2/11/2014",52.356117
"2042","2/12/2014",52.438171
"2043","2/13/2014",52.903103
"2044","2/14/2014",53.012505
"2045","2/18/2014",53.322464
"2046","2/19/2014",52.201134
"2047","2/20/2014",52.492863
"2048","2/21/2014",52.52021
"2049","2/24/2014",52.903103
"2050","2/25/2014",51.991455
"2051","2/26/2014",51.736195
"2052","2/27/2014",51.681496
"2053","2/28/2014",51.800011
"2054","3/3/2014",51.243893
"2055","3/4/2014",52.201134
"2056","3/5/2014",53.021626
"2057","3/6/2014",53.696239
"2058","3/7/2014",54.152077
"2059","3/10/2014",53.969738
"2060","3/11/2014",53.048969
"2061","3/12/2014",52.80283
"2062","3/13/2014",52.347
"2063","3/14/2014",51.78178
"2064","3/17/2014",52.492863
"2065","3/18/2014",52.930458
"2066","3/19/2014",53.14925
"2067","3/20/2014",54.799343
"2068","3/21/2014",54.854046
"2069","3/24/2014",55.674522
"2070","3/25/2014",55.546902
"2071","3/26/2014",54.607903
"2072","3/27/2014",54.626122
"2073","3/28/2014",54.735531
"2074","3/31/2014",55.346329
"2075","4/1/2014",55.309868
"2076","4/2/2014",55.484169
"2077","4/3/2014",55.6493
"2078","4/4/2014",54.869518
"2079","4/7/2014",54.126419
"2080","4/8/2014",53.988811
"2081","4/9/2014",54.374126
"2082","4/10/2014",52.658592
"2083","4/11/2014",50.732056
"2084","4/14/2014",50.420143
"2085","4/15/2014",50.273354
"2086","4/16/2014",50.695354
"2087","4/17/2014",50.658672
"2088","4/21/2014",50.48436
"2089","4/22/2014",51.199932
"2090","4/23/2014",51.420105
"2091","4/24/2014",51.548538
"2092","4/25/2014",51.09901
"2093","4/28/2014",50.906364
"2094","4/29/2014",51.465969
"2095","4/30/2014",51.355885
"2096","5/1/2014",51.117363
"2097","5/2/2014",50.98893
"2098","5/5/2014",49.741268
"2099","5/6/2014",48.933956
"2100","5/7/2014",49.5853
"2101","5/8/2014",49.869698
"2102","5/9/2014",49.548607
"2103","5/12/2014",50.13575
"2104","5/13/2014",50.108215
"2105","5/14/2014",49.869698
"2106","5/15/2014",49.089912
"2107","5/16/2014",48.906437
"2108","5/19/2014",49.383476
"2109","5/20/2014",49.282566
"2110","5/21/2014",49.649525
"2111","5/22/2014",50.044006
"2112","5/23/2014",50.02565
"2113","5/27/2014",50.58527
"2114","5/28/2014",50.869663
"2115","5/29/2014",51.117363
"2116","5/30/2014",50.979748
"2117","6/2/2014",50.77792
"2118","6/3/2014",51.007271
"2119","6/4/2014",51.080666
"2120","6/5/2014",51.95219
"2121","6/6/2014",52.264107
"2122","6/9/2014",52.676929
"2123","6/10/2014",53.117283
"2124","6/11/2014",52.539322
"2125","6/12/2014",52.328327
"2126","6/13/2014",52.328327
"2127","6/16/2014",52.172359
"2128","6/17/2014",52.676929
"2129","6/18/2014",53.007206
"2130","6/19/2014",52.566849
"2131","6/20/2014",52.796192
"2132","6/23/2014",53.383331
"2133","6/24/2014",52.676929
"2134","6/25/2014",52.777847
"2135","6/26/2014",52.64941
"2136","6/27/2014",52.777847
"2137","6/30/2014",52.860413
"2138","7/1/2014",53.183746
"2139","7/2/2014",52.629463
"2140","7/3/2014",52.703362
"2141","7/7/2014",52.352318
"2142","7/8/2014",51.511658
"2143","7/9/2014",51.751839
"2144","7/10/2014",51.3269
"2145","7/11/2014",51.548603
"2146","7/14/2014",52.00127
"2147","7/15/2014",53.830402
"2148","7/16/2014",54.236893
"2149","7/17/2014",53.451653
"2150","7/18/2014",53.793468
"2151","7/21/2014",53.8027
"2152","7/22/2014",54.199936
"2153","7/23/2014",54.504795
"2154","7/24/2014",54.66185
"2155","7/25/2014",54.514038
"2156","7/28/2014",54.680321
"2157","7/29/2014",54.172222
"2158","7/30/2014",54.421661
"2159","7/31/2014",53.276123
"2160","8/1/2014",52.176792
"2161","8/4/2014",52.333851
"2162","8/5/2014",51.788799
"2163","8/6/2014",51.945839
"2164","8/7/2014",51.650219
"2165","8/8/2014",52.047459
"2166","8/11/2014",52.028984
"2167","8/12/2014",52.056698
"2168","8/13/2014",52.398514
"2169","8/14/2014",52.638702
"2170","8/15/2014",52.426224
"2171","8/18/2014",52.869648
"2172","8/19/2014",53.174507
"2173","8/20/2014",53.248413
"2174","8/21/2014",54.042896
"2175","8/22/2014",54.033661
"2176","8/25/2014",54.81889
"2177","8/26/2014",55.188416
"2178","8/27/2014",55.049847
"2179","8/28/2014",54.652603
"2180","8/29/2014",54.920509
"2181","9/2/2014",55.123741
"2182","9/3/2014",55.151463
"2183","9/4/2014",55.160698
"2184","9/5/2014",55.345463
"2185","9/8/2014",55.326981
"2186","9/9/2014",54.56023
"2187","9/10/2014",54.708038
"2188","9/11/2014",55.206886
"2189","9/12/2014",55.456322
"2190","9/15/2014",55.373177
"2191","9/16/2014",55.419373
"2192","9/17/2014",55.714989
"2193","9/18/2014",56.648033
"2194","9/19/2014",56.454041
"2195","9/22/2014",56.269272
"2196","9/23/2014",56.296986
"2197","9/24/2014",56.93441
"2198","9/25/2014",55.567177
"2199","9/26/2014",55.945942
"2200","9/29/2014",55.733467
"2201","9/30/2014",55.650326
"2202","10/1/2014",55.216129
"2203","10/2/2014",54.723217
"2204","10/3/2014",56.081062
"2205","10/6/2014",55.96946
"2206","10/7/2014",55.123123
"2207","10/8/2014",56.174076
"2208","10/9/2014",54.946434
"2209","10/10/2014",54.425602
"2210","10/13/2014",54.09079
"2211","10/14/2014",53.932682
"2212","10/15/2014",51.644798
"2213","10/16/2014",51.226288
"2214","10/17/2014",52.267925
"2215","10/20/2014",52.667835
"2216","10/21/2014",53.876877
"2217","10/22/2014",53.430466
"2218","10/23/2014",53.997791
"2219","10/24/2014",54.630219
"2220","10/27/2014",54.537209
"2221","10/28/2014",55.457943
"2222","10/29/2014",55.141727
"2223","10/30/2014",55.234726
"2224","10/31/2014",56.248466
"2225","11/3/2014",56.620487
"2226","11/4/2014",56.034561
"2227","11/5/2014",56.871597
"2228","11/6/2014",56.945992
"2229","11/7/2014",57.169205
"2230","11/10/2014",57.597019
"2231","11/11/2014",57.076199
"2232","11/12/2014",56.322876
"2233","11/13/2014",56.015965
"2234","11/14/2014",56.062466
"2235","11/17/2014",56.155472
"2236","11/18/2014",56.294968
"2237","11/19/2014",56.360065
"2238","11/20/2014",55.913658
"2239","11/21/2014",56.220573
"2240","11/24/2014",56.694889
"2241","11/25/2014",56.081062
"2242","11/26/2014",56.118267
"2243","11/28/2014",55.950859
"2244","12/1/2014",55.802048
"2245","12/2/2014",56.806492
"2246","12/3/2014",57.234306
"2247","12/4/2014",57.085503
"2248","12/5/2014",58.313148
"2249","12/8/2014",58.285244
"2250","12/9/2014",58.080639
"2251","12/10/2014",56.434471
"2252","12/11/2014",56.862286
"2253","12/12/2014",55.839264
"2254","12/15/2014",55.020824
"2255","12/16/2014",54.341904
"2256","12/17/2014",55.588146
"2257","12/18/2014",57.178501
"2258","12/19/2014",57.597019
"2259","12/22/2014",57.606316
"2260","12/23/2014",58.108536
"2261","12/24/2014",58.108536
"2262","12/26/2014",58.173637
"2263","12/29/2014",58.554955
"2264","12/30/2014",58.731663
"2265","12/31/2014",58.201542
"2266","1/2/2015",58.491711
"2267","1/5/2015",56.675838
"2268","1/6/2015",55.206284
"2269","1/7/2015",55.290531
"2270","1/8/2015",56.526073
"2271","1/9/2015",55.543251
"2272","1/12/2015",55.065887
"2273","1/13/2015",55.075245
"2274","1/14/2015",53.175133
"2275","1/15/2015",51.471577
"2276","1/16/2015",52.351437
"2277","1/20/2015",52.145515
"2278","1/21/2015",52.313995
"2279","1/22/2015",53.905224
"2280","1/23/2015",53.053448
"2281","1/26/2015",53.137688
"2282","1/27/2015",52.604164
"2283","1/28/2015",51.246937
"2284","1/29/2015",52.108074
"2285","1/30/2015",50.900612
"2286","2/2/2015",51.920868
"2287","2/3/2015",53.090889
"2288","2/4/2015",52.77264
"2289","2/5/2015",53.137688
"2290","2/6/2015",54.186024
"2291","2/9/2015",54.12051
"2292","2/10/2015",54.719551
"2293","2/11/2015",54.635319
"2294","2/12/2015",55.758537
"2295","2/13/2015",55.852139
"2296","2/17/2015",56.25462
"2297","2/18/2015",55.571339
"2298","2/19/2015",55.440292
"2299","2/20/2015",55.97382
"2300","2/23/2015",55.552612
"2301","2/24/2015",56.928566
"2302","2/25/2015",57.228085
"2303","2/26/2015",57.639931
"2304","2/27/2015",57.359127
"2305","3/2/2015",57.81778
"2306","3/3/2015",58.004982
"2307","3/4/2015",58.154747
"2308","3/5/2015",58.033062
"2309","3/6/2015",56.99408
"2310","3/9/2015",57.565044
"2311","3/10/2015",56.123585
"2312","3/11/2015",56.38567
"2313","3/12/2015",57.443363
"2314","3/13/2015",57.097046
"2315","3/16/2015",57.892662
"2316","3/17/2015",57.668015
"2317","3/18/2015",57.799057
"2318","3/19/2015",57.284241
"2319","3/20/2015",57.799057
"2320","3/23/2015",57.228085
"2321","3/24/2015",56.591591
"2322","3/25/2015",55.795982
"2323","3/26/2015",55.730453
"2324","3/27/2015",55.739815
"2325","3/30/2015",57.059601
"2326","3/31/2015",56.703922
"2327","4/1/2015",56.487198
"2328","4/2/2015",57.024281
"2329","4/6/2015",56.977169
"2330","4/7/2015",57.335213
"2331","4/8/2015",57.523666
"2332","4/9/2015",57.919403
"2333","4/10/2015",58.13612
"2334","4/13/2015",58.484741
"2335","4/14/2015",59.398724
"2336","4/15/2015",60.501137
"2337","4/16/2015",60.124237
"2338","4/17/2015",59.210266
"2339","4/20/2015",59.587162
"2340","4/21/2015",58.710888
"2341","4/22/2015",59.304493
"2342","4/23/2015",59.172573
"2343","4/24/2015",58.984131
"2344","4/27/2015",58.739151
"2345","4/28/2015",59.134884
"2346","4/29/2015",59.926376
"2347","4/30/2015",59.606014
"2348","5/1/2015",59.935791
"2349","5/4/2015",60.981682
"2350","5/5/2015",60.680161
"2351","5/6/2015",60.227879
"2352","5/7/2015",60.774384
"2353","5/8/2015",61.707195
"2354","5/11/2015",61.669514
"2355","5/12/2015",61.584713
"2356","5/13/2015",61.735462
"2357","5/14/2015",62.234848
"2358","5/15/2015",62.074665
"2359","5/18/2015",62.583481
"2360","5/19/2015",63.139404
"2361","5/20/2015",62.64003
"2362","5/21/2015",62.80019
"2363","5/22/2015",62.630596
"2364","5/26/2015",61.933342
"2365","5/27/2015",62.630596
"2366","5/28/2015",62.37619
"2367","5/29/2015",61.980457
"2368","6/1/2015",62.263123
"2369","6/2/2015",62.206585
"2370","6/3/2015",62.847298
"2371","6/4/2015",62.498684
"2372","6/5/2015",63.525715
"2373","6/8/2015",63.026337
"2374","6/9/2015",63.299591
"2375","6/10/2015",64.3172
"2376","6/11/2015",64.56218
"2377","6/12/2015",64.307777
"2378","6/15/2015",64.062798
"2379","6/16/2015",64.420853
"2380","6/17/2015",64.204132
"2381","6/18/2015",64.807159
"2382","6/19/2015",64.147598
"2383","6/22/2015",64.976776
"2384","6/23/2015",65.721138
"2385","6/24/2015",65.033295
"2386","6/25/2015",64.684669
"2387","6/26/2015",64.967354
"2388","6/29/2015",63.31842
"2389","6/30/2015",63.846077
"2390","7/1/2015",64.557373
"2391","7/2/2015",64.035751
"2392","7/6/2015",63.85556
"2393","7/7/2015",63.352921
"2394","7/8/2015",62.053612
"2395","7/9/2015",62.698524
"2396","7/10/2015",63.590015
"2397","7/13/2015",64.576347
"2398","7/14/2015",65.477333
"2399","7/15/2015",65.619583
"2400","7/16/2015",65.970482
"2401","7/17/2015",65.63855
"2402","7/20/2015",65.685974
"2403","7/21/2015",65.534218
"2404","7/22/2015",66.463661
"2405","7/23/2015",66.046356
"2406","7/24/2015",65.354034
"2407","7/27/2015",64.500481
"2408","7/28/2015",64.538414
"2409","7/29/2015",65.382477
"2410","7/30/2015",65.477333
"2411","7/31/2015",64.993637
"2412","8/3/2015",64.993637
"2413","8/4/2015",64.927246
"2414","8/5/2015",65.183319
"2415","8/6/2015",64.728096
"2416","8/7/2015",64.538414
"2417","8/10/2015",65.335068
"2418","8/11/2015",64.709129
"2419","8/12/2015",63.770214
"2420","8/13/2015",64.064224
"2421","8/14/2015",64.386665
"2422","8/17/2015",64.557373
"2423","8/18/2015",64.690155
"2424","8/19/2015",64.111633
"2425","8/20/2015",62.537289
"2426","8/21/2015",60.318043
"2427","8/24/2015",57.140915
"2428","8/25/2015",56.818459
"2429","8/26/2015",59.663651
"2430","8/27/2015",61.152634
"2431","8/28/2015",60.820694
"2432","8/31/2015",60.792244
"2433","9/1/2015",58.278992
"2434","9/2/2015",59.341198
"2435","9/3/2015",59.445522
"2436","9/4/2015",58.326412
"2437","9/8/2015",59.900745
"2438","9/9/2015",58.971321
"2439","9/10/2015",59.426552
"2440","9/11/2015",59.331715
"2441","9/14/2015",59.160999
"2442","9/15/2015",60.299084
"2443","9/16/2015",60.830181
"2444","9/17/2015",59.417068
"2445","9/18/2015",57.795307
"2446","9/21/2015",58.278992
"2447","9/22/2015",57.766857
"2448","9/23/2015",57.510792
"2449","9/24/2015",57.112465
"2450","9/25/2015",58.297958
"2451","9/28/2015",56.88485
"2452","9/29/2015",56.752075
"2453","9/30/2015",57.823765
"2454","10/1/2015",58.250542
"2455","10/2/2015",58.08815
"2456","10/5/2015",59.243992
"2457","10/6/2015",59.272648
"2458","10/7/2015",59.349064
"2459","10/8/2015",59.349064
"2460","10/9/2015",59.15802
"2461","10/12/2015",58.957417
"2462","10/13/2015",58.795021
"2463","10/14/2015",57.304855
"2464","10/15/2015",59.119812
"2465","10/16/2015",59.635635
"2466","10/19/2015",59.43504
"2467","10/20/2015",59.721611
"2468","10/21/2015",59.282196
"2469","10/22/2015",60.361614
"2470","10/23/2015",61.011181
"2471","10/26/2015",61.039841
"2472","10/27/2015",60.791477
"2473","10/28/2015",62.568222
"2474","10/29/2015",62.291206
"2475","10/30/2015",61.374168
"2476","11/2/2015",62.60643
"2477","11/3/2015",62.83569
"2478","11/4/2015",62.902561
"2479","11/5/2015",63.466148
"2480","11/6/2015",65.395737
"2481","11/9/2015",64.373634
"2482","11/10/2015",64.65065
"2483","11/11/2015",64.335419
"2484","11/12/2015",63.045845
"2485","11/13/2015",62.625534
"2486","11/16/2015",63.53302
"2487","11/17/2015",63.170025
"2488","11/18/2015",64.430931
"2489","11/19/2015",64.631546
"2490","11/20/2015",64.516914
"2491","11/23/2015",63.886452
"2492","11/24/2015",63.790932
"2493","11/25/2015",63.867344
"2494","11/27/2015",64.163483
"2495","11/30/2015",63.695408
"2496","12/1/2015",64.583771
"2497","12/2/2015",63.676319
"2498","12/3/2015",62.854786
"2499","12/4/2015",64.85125
"2500","12/7/2015",64.001076
"2501","12/8/2015",63.007633
"2502","12/9/2015",62.53001
"2503","12/10/2015",62.673294
"2504","12/11/2015",61.202229
"2505","12/14/2015",61.393276
"2506","12/15/2015",63.141361
"2507","12/16/2015",64.507347
"2508","12/17/2015",63.313305
"2509","12/18/2015",61.517464
"2510","12/21/2015",62.60643
"2511","12/22/2015",62.740162
"2512","12/23/2015",63.743172
"2513","12/24/2015",63.618996
"2514","12/28/2015",63.408833
"2515","12/29/2015",64.06794
"2516","12/30/2015",63.609436
"2517","12/31/2015",63.074501
"2518","1/4/2016",61.18005
"2519","1/5/2016",61.285831
"2520","1/6/2016",60.401123
"2521","1/7/2016",57.958534
"2522","1/8/2016",56.660305
"2523","1/11/2016",56.573753
"2524","1/12/2016",56.698772
"2525","1/13/2016",55.1409
"2526","1/14/2016",55.967922
"2527","1/15/2016",54.852406
"2528","1/19/2016",54.823563
"2529","1/20/2016",53.381088
"2530","1/21/2016",53.131054
"2531","1/22/2016",54.765858
"2532","1/25/2016",53.525337
"2533","1/26/2016",54.890877
"2534","1/27/2016",54.852406
"2535","1/28/2016",55.08321
"2536","1/29/2016",57.218063
"2537","2/1/2016",56.602608
"2538","2/2/2016",54.842789
"2539","2/3/2016",55.208214
"2540","2/4/2016",56.160255
"2541","2/5/2016",55.535179
"2542","2/8/2016",54.371586
"2543","2/9/2016",54.044624
"2544","2/10/2016",53.390701
"2545","2/11/2016",51.03466
"2546","2/12/2016",55.285152
"2547","2/16/2016",56.112164
"2548","2/17/2016",56.516064
"2549","2/18/2016",55.59288
"2550","2/19/2016",55.602489
"2551","2/22/2016",56.32373
"2552","2/23/2016",53.96769
"2553","2/24/2016",53.986923
"2554","2/25/2016",54.823563
"2555","2/26/2016",55.333233
"2556","2/29/2016",54.140793
"2557","3/1/2016",56.929565
"2558","3/2/2016",57.468094
"2559","3/3/2016",57.660416
"2560","3/4/2016",57.746967
"2561","3/7/2016",57.64119
"2562","3/8/2016",56.525681
"2563","3/9/2016",56.852634
"2564","3/10/2016",56.362198
"2565","3/11/2016",57.064198
"2566","3/14/2016",56.852634
"2567","3/15/2016",56.929565
"2568","3/16/2016",56.660305
"2569","3/17/2016",56.496822
"2570","3/18/2016",58.16048
"2571","3/21/2016",58.141243
"2572","3/22/2016",57.929684
"2573","3/23/2016",57.64119
"2574","3/24/2016",57.19883
"2575","3/28/2016",57.121899
"2576","3/29/2016",56.766087
"2577","3/30/2016",57.420013
"2578","3/31/2016",56.948803
"2579","4/1/2016",57.573872
"2580","4/4/2016",57.351059
"2581","4/5/2016",56.537292
"2582","4/6/2016",56.973232
"2583","4/7/2016",55.52977
"2584","4/8/2016",55.936657
"2585","4/11/2016",56.382286
"2586","4/12/2016",57.428558
"2587","4/13/2016",59.860168
"2588","4/14/2016",60.635178
"2589","4/15/2016",59.937664
"2590","4/18/2016",60.325176
"2591","4/19/2016",61.342381
"2592","4/20/2016",62.233643
"2593","4/21/2016",61.613632
"2594","4/22/2016",61.97208
"2595","4/25/2016",61.613632
"2596","4/26/2016",61.933331
"2597","4/27/2016",62.107708
"2598","4/28/2016",61.613632
"2599","4/29/2016",61.226128
"2600","5/2/2016",61.797703
"2601","5/3/2016",60.606121
"2602","5/4/2016",59.647038
"2603","5/5/2016",59.327347
"2604","5/6/2016",59.676102
"2605","5/9/2016",59.298283
"2606","5/10/2016",60.102356
"2607","5/11/2016",59.879543
"2608","5/12/2016",59.84079
"2609","5/13/2016",59.288597
"2610","5/16/2016",59.734222
"2611","5/17/2016",59.734222
"2612","5/18/2016",62.039894
"2613","5/19/2016",61.410191
"2614","5/20/2016",61.526443
"2615","5/23/2016",61.478008
"2616","5/24/2016",62.524281
"2617","5/25/2016",63.473667
"2618","5/26/2016",62.998978
"2619","5/27/2016",63.386478
"2620","5/31/2016",63.23148
"2621","6/1/2016",63.638355
"2622","6/2/2016",63.754608
"2623","6/3/2016",62.621155
"2624","6/6/2016",63.241161
"2625","6/7/2016",63.028034
"2626","6/8/2016",63.212097
"2627","6/9/2016",62.727715
"2628","6/10/2016",61.846142
"2629","6/13/2016",61.293941
"2630","6/14/2016",60.141109
"2631","6/15/2016",60.034546
"2632","6/16/2016",60.276737
"2633","6/17/2016",60.334858
"2634","6/20/2016",60.42205
"2635","6/21/2016",60.983932
"2636","6/22/2016",60.751427
"2637","6/23/2016",62.049583
"2638","6/24/2016",57.738564
"2639","6/27/2016",55.810719
"2640","6/28/2016",57.66106
"2641","6/29/2016",59.288597
"2642","6/30/2016",60.19923
"2643","7/1/2016",59.808708
"2644","7/5/2016",58.139217
"2645","7/6/2016",58.764057
"2646","7/7/2016",59.144817
"2647","7/8/2016",60.365204
"2648","7/11/2016",60.794781
"2649","7/12/2016",61.702747
"2650","7/13/2016",61.663692
"2651","7/14/2016",62.600952
"2652","7/15/2016",62.659527
"2653","7/18/2016",62.444744
"2654","7/19/2016",62.347115
"2655","7/20/2016",62.415455
"2656","7/21/2016",62.181137
"2657","7/22/2016",62.522846
"2658","7/25/2016",62.356873
"2659","7/26/2016",62.61071
"2660","7/27/2016",62.805981
"2661","7/28/2016",62.581425
"2662","7/29/2016",62.45451
"2663","8/1/2016",62.288532
"2664","8/2/2016",62.142086
"2665","8/3/2016",63.128162
"2666","8/4/2016",63.030521
"2667","8/5/2016",64.729301
"2668","8/8/2016",64.534042
"2669","8/9/2016",64.309494
"2670","8/10/2016",63.733467
"2671","8/11/2016",63.909206
"2672","8/12/2016",63.772522
"2673","8/15/2016",64.163055
"2674","8/16/2016",64.153282
"2675","8/17/2016",64.329018
"2676","8/18/2016",64.387596
"2677","8/19/2016",64.299736
"2678","8/22/2016",64.24115
"2679","8/23/2016",64.211861
"2680","8/24/2016",64.387596
